No         Predictions            Accuracy [%]
15167      (0 0 2 3 1 2 1)              78.246
15168      (1 0 3 1 2 1 2)              78.244
15169      (1 0 1 2 1 2 1)              78.244
15170      (1 0 3 1 2 1 2)              78.242
15171      (1 0 1 2 1 2 1)              78.241
15172      (1 0 1 2 1 2 1)              78.237
15173      (0 0 1 2 0 0 1)              78.234
15174      (1 0 1 2 1 1 1)              78.232
15175      (1 0 3 1 2 1 2)              78.230
15176      (0 0 1 2 1 1 1)              78.227
15177      (0 0 4 2 2 2 1)              78.226
15178      (1 0 1 2 1 1 1)              78.225
15179      (0 0 1 2 1 1 1)              78.223
15180      (1 0 1 2 2 2 1)              78.223
15181      (1 0 2 3 1 0 1)              78.221
15182      (1 0 1 2 1 1 1)              78.218
15183      (0 0 4 2 2 2 1)              78.216
15184      (1 0 2 3 1 0 1)              78.216
15185      (1 0 3 1 2 1 2)              78.213
15186      (1 0 1 2 0 0 0)              78.209
15187      (0 0 1 2 1 1 1)              78.206
15188      (0 0 4 3 2 1 1)              78.203
15189      (1 0 1 2 1 1 1)              78.201
15190      (1 0 1 2 1 2 1)              78.200
15191      (1 0 1 2 1 1 1)              78.200
15192      (1 0 1 2 1 1 1)              78.197
15193      (1 0 3 1 2 1 2)              78.196
15194      (1 0 1 2 1 2 1)              78.195
15195      (0 0 4 2 2 2 1)              78.193
15196      (1 0 1 2 1 2 1)              78.193
15197      (1 0 1 2 0 0 1)              78.191
15198      (0 0 1 2 1 2 1)              78.190
15199      (1 0 1 2 0 0 1)              78.189
15200      (0 0 1 2 1 1 1)              78.184
15201      (0 0 1 2 0 0 1)              78.181
15202      (1 0 2 3 1 1 1)              78.180
15203      (1 0 1 2 1 1 1)              78.177
15204      (0 0 0 4 1 2 1)              78.178
15205      (0 0 1 2 1 1 1)              78.176
15206      (0 0 1 2 0 0 1)              78.172
15207      (0 0 4 6 0 0 1)              78.172
15208      (0 0 1 2 2 1 2)              78.170
15209      (1 0 2 3 1 1 1)              78.168
15210      (0 0 4 3 2 1 1)              78.166
15211      (0 0 4 3 2 1 1)              78.163
15212      (1 0 2 3 2 2 1)              78.163
15213      (0 0 4 2 2 2 1)              78.162
15214      (0 0 1 2 1 1 1)              78.159
15215      (0 0 4 2 2 2 1)              78.158
15216      (1 0 2 3 1 0 1)              78.158
15217      (1 0 1 2 1 1 1)              78.155
15218      (0 0 4 6 0 0 1)              78.154
15219      (1 0 1 2 1 1 1)              78.152
15220      (0 0 4 2 2 2 1)              78.150
15221      (0 0 4 3 1 1 1)              78.147
15222      (0 0 4 5 2 2 1)              78.145
15223      (0 0 1 2 1 1 1)              78.141
15224      (1 0 3 1 2 1 2)              78.138
15225      (1 0 1 2 1 2 1)              78.137
15226      (1 0 1 2 1 1 1)              78.135
15227      (0 0 4 2 2 2 1)              78.134
15228      (0 0 1 2 1 1 1)              78.132
15229      (1 0 1 2 0 0 1)              78.129
15230      (0 0 4 6 0 0 1)              78.128
15231      (1 0 3 1 2 1 2)              78.126
15232      (1 0 1 2 1 0 1)              78.125
15233      (0 0 4 2 2 2 1)              78.124
15234      (0 0 2 3 1 1 1)              78.120
15235      (1 0 1 2 1 2 1)              78.119
15236      (0 0 1 2 0 0 1)              78.116
15237      (0 0 4 3 1 1 1)              78.113
15238      (0 0 4 2 2 2 1)              78.112
15239      (0 0 1 2 0 0 1)              78.109
15240      (0 0 4 3 1 1 1)              78.106
15241      (1 0 2 3 1 1 1)              78.104
15242      (0 0 4 2 2 2 1)              78.103
15243      (1 0 2 3 0 0 0)              78.104
15244      (1 0 2 3 2 2 1)              78.105
15245      (1 0 3 1 2 1 2)              78.102
15246      (1 0 2 3 2 2 1)              78.103
15247      (0 0 1 2 0 0 1)              78.100
15248      (0 0 4 6 1 2 1)              78.099
15249      (1 0 3 1 2 1 2)              78.098
15250      (1 0 1 2 1 1 1)              78.096
15251      (0 0 4 2 2 2 1)              78.094
15252      (1 0 1 2 1 1 1)              78.092
15253      (1 0 1 2 0 0 1)              78.090
15254      (0 0 4 3 2 1 1)              78.085
15255      (1 0 2 3 2 2 1)              78.086
15256      (1 0 0 0 0 0 0)              78.085
15257      (1 0 1 2 1 0 1)              78.084
15258      (1 0 1 2 1 1 1)              78.083
15259      (0 0 4 2 2 2 1)              78.081
15260      (1 0 2 3 2 1 2)              78.079
15261      (0 0 2 3 1 2 1)              78.079
15262      (0 0 4 5 2 1 1)              78.076
15263      (1 0 2 3 1 0 1)              78.078
15264      (1 0 2 3 1 0 1)              78.079
15265      (1 0 1 2 1 2 1)              78.078
15266      (1 0 0 0 1 1 1)              78.076
15267      (0 0 4 2 2 2 1)              78.076
15268      (0 0 1 2 2 1 2)              78.073
15269      (1 0 1 2 1 1 1)              78.071
15270      (1 0 1 2 2 2 1)              78.071
15271      (1 0 1 2 1 2 1)              78.068
15272      (1 0 1 2 1 1 1)              78.066
15273      (0 0 4 2 2 2 1)              78.066
15274      (1 0 1 2 1 1 1)              78.064
15275      (0 0 4 5 2 1 1)              78.061
15276      (1 0 1 2 1 0 1)              78.060
15277      (0 0 1 2 0 0 1)              78.057
15278      (0 0 4 6 1 1 1)              78.054
15279      (0 0 4 6 0 0 1)              78.053
15280      (0 0 2 3 1 2 1)              78.052
15281      (1 0 3 1 2 1 2)              78.048
15282      (1 0 2 3 1 2 0)              78.046
15283      (1 0 3 1 2 1 2)              78.045
15284      (0 0 4 2 2 2 1)              78.043
15285      (1 0 3 1 1 0 0)              78.040
15286      (1 0 1 2 0 0 0)              78.037
15287      (0 0 4 3 2 1 1)              78.035
15288      (0 1 0 0 2 2 1)              78.034
15289      (0 0 0 4 2 2 1)              78.034
15290      (1 0 2 3 0 0 0)              78.035
15291      (1 0 2 3 2 1 2)              78.033
15292      (0 0 2 3 1 2 1)              78.031
15293      (0 0 2 3 1 1 1)              78.029
15294      (0 0 2 3 1 2 1)              78.027
15295      (1 0 2 3 1 0 1)              78.025
15296      (1 0 2 3 1 0 1)              78.024
15297      (1 0 1 2 1 2 1)              78.023
15298      (1 0 1 2 1 1 1)              78.020
15299      (0 0 1 2 1 1 1)              78.018
15300      (0 0 4 3 1 1 1)              78.018
15301      (1 0 1 2 1 2 1)              78.017
15302      (1 0 3 1 2 1 2)              78.015
15303      (0 0 4 2 2 2 1)              78.013
15304      (0 0 1 2 1 1 1)              78.011
15305      (1 0 1 2 1 2 1)              78.008
15306      (1 0 2 3 1 0 1)              78.008
15307      (1 0 1 2 1 1 1)              78.006
15308      (1 0 1 2 1 1 1)              78.005
15309      (0 0 4 2 2 2 1)              78.003
15310      (0 0 4 2 2 2 1)              78.002
15311      (1 0 2 3 1 2 0)              78.000
15312      (1 0 1 2 1 2 1)              77.998
15313      (1 0 3 1 2 1 2)              77.997
15314      (1 0 3 1 2 1 2)              77.995
15315      (1 0 2 3 2 1 2)              77.992
15316      (1 0 1 2 0 0 1)              77.991
15317      (1 0 1 2 1 2 1)              77.991
15318      (1 0 1 2 1 1 1)              77.989
15319      (1 0 1 2 1 1 1)              77.988
15320      (0 0 4 6 1 2 1)              77.986
15321      (1 0 2 3 2 1 2)              77.982
15322      (0 0 4 3 2 1 1)              77.978
15323      (1 0 2 3 2 1 2)              77.976
15324      (1 0 2 3 2 1 2)              77.974
15325      (1 0 2 3 1 2 1)              77.975
15326      (1 0 2 3 1 0 1)              77.975
15327      (1 0 1 2 0 0 1)              77.973
15328      (0 0 4 2 2 2 1)              77.972
15329      (1 0 2 3 2 1 2)              77.970
15330      (0 0 4 2 2 2 1)              77.966
15331      (1 0 3 1 2 1 2)              77.965
15332      (0 0 4 2 2 2 1)              77.964
15333      (0 0 4 2 2 2 1)              77.962
15334      (1 0 1 2 1 1 1)              77.961
15335      (1 0 2 3 1 2 0)              77.959
15336      (1 0 3 1 2 1 2)              77.957
15337      (1 0 3 1 2 1 2)              77.956
15338      (1 0 1 2 1 2 1)              77.956
15339      (1 0 0 0 1 2 0)              77.955
15340      (1 0 2 3 1 0 1)              77.954
15341      (1 0 2 3 2 1 2)              77.951
15342      (1 0 3 1 2 1 2)              77.949
15343      (1 0 1 2 1 2 1)              77.949
15344      (0 0 1 2 2 1 2)              77.945
15345      (1 0 1 2 1 2 1)              77.945
15346      (0 0 4 6 1 2 1)              77.944
15347      (1 0 1 2 1 2 1)              77.942
15348      (0 0 4 2 2 2 1)              77.941
15349      (1 0 2 3 2 1 2)              77.939
15350      (1 0 2 3 1 0 1)              77.938
15351      (1 0 1 2 1 2 1)              77.938
15352      (0 0 1 2 2 1 2)              77.934
15353      (0 0 4 2 2 2 1)              77.932
15354      (1 0 3 1 2 1 2)              77.930
15355      (1 0 1 2 0 0 0)              77.927
15356      (1 0 3 1 2 1 2)              77.925
15357      (1 0 2 3 1 0 1)              77.925
15358      (1 0 1 2 2 2 1)              77.925
15359      (0 0 1 2 2 2 1)              77.922
15360      (0 0 4 6 0 0 1)              77.921
15361      (1 0 1 2 1 1 1)              77.920
15362      (1 0 3 1 2 1 2)              77.918
15363      (0 0 4 2 1 2 1)              77.916
15364      (0 0 4 5 2 1 1)              77.914
15365      (1 0 1 2 1 1 1)              77.912
15366      (1 0 2 3 2 1 2)              77.910
15367      (0 0 0 4 1 2 1)              77.911
15368      (0 0 4 2 2 2 1)              77.908
15369      (1 0 1 2 0 0 1)              77.906
15370      (1 0 3 1 2 1 2)              77.903
15371      (0 0 1 2 1 1 1)              77.900
15372      (1 0 3 1 0 0 1)              77.897
15373      (1 0 0 0 0 2 1)              77.895
15374      (1 0 2 3 2 1 2)              77.892
15375      (1 0 1 2 1 2 1)              77.891
15376      (1 0 3 1 2 1 2)              77.891
15377      (0 1 0 0 2 2 1)              77.890
15378      (1 0 2 3 2 1 2)              77.890
15379      (1 0 1 2 1 2 1)              77.888
15380      (0 0 1 2 1 1 1)              77.885
15381      (0 0 2 3 1 2 1)              77.881
15382      (1 0 2 3 1 2 1)              77.881
15383      (1 0 2 3 1 2 1)              77.882
15384      (0 0 1 2 1 1 1)              77.880
15385      (0 0 4 2 2 2 1)              77.880
15386      (1 0 1 2 1 1 1)              77.878
15387      (1 0 1 2 0 0 0)              77.876
15388      (0 0 4 6 1 2 1)              77.874
15389      (0 0 2 3 1 2 1)              77.873
15390      (0 0 2 3 2 2 0)              77.871
15391      (1 0 2 3 1 2 1)              77.870
15392      (0 0 4 5 2 1 1)              77.867
15393      (0 0 1 2 0 0 1)              77.864
15394      (1 0 1 2 1 1 1)              77.862
15395      (1 0 1 2 1 2 1)              77.861
15396      (1 0 0 0 1 1 1)              77.859
15397      (0 0 4 5 2 1 1)              77.857
15398      (0 0 4 3 2 1 1)              77.854
15399      (1 0 1 2 2 2 1)              77.853
15400      (1 0 1 2 1 2 1)              77.853
15401      (0 0 4 2 2 2 1)              77.853
15402      (0 0 2 3 1 2 1)              77.851
15403      (0 0 4 6 0 0 1)              77.850
15404      (1 0 1 2 1 0 1)              77.849
15405      (1 0 1 2 1 1 1)              77.847
15406      (1 0 1 2 1 1 1)              77.846
15407      (1 0 1 2 1 2 1)              77.844
15408      (1 0 4 5 2 2 2)              77.844
15409      (0 0 2 3 1 2 1)              77.845
15410      (1 0 1 2 1 1 1)              77.843
15411      (1 0 0 0 1 2 0)              77.843
15412      (1 0 2 3 1 0 1)              77.841
15413      (1 0 2 3 1 2 1)              77.840
15414      (1 0 1 2 1 1 1)              77.839
15415      (0 0 4 3 2 1 1)              77.836
15416      (0 0 2 3 1 2 1)              77.833
15417      (1 0 0 0 1 2 0)              77.833
15418      (1 0 1 2 1 2 1)              77.832
15419      (1 0 1 2 0 0 0)              77.830
15420      (1 0 1 2 0 0 1)              77.829
15421      (1 0 1 2 0 0 1)              77.827
15422      (1 0 3 1 2 1 2)              77.825
15423      (1 0 1 2 0 0 0)              77.823
15424      (0 0 4 6 2 1 1)              77.821
15425      (1 0 0 0 1 2 0)              77.820
15426      (1 0 3 1 2 1 2)              77.817
15427      (1 0 3 1 2 1 2)              77.815
15428      (0 0 4 2 2 2 1)              77.813
15429      (1 0 1 2 1 2 1)              77.812
15430      (1 0 1 2 1 2 1)              77.812
15431      (0 0 2 3 1 2 1)              77.811
15432      (1 0 1 2 1 1 1)              77.810
15433      (0 0 4 5 2 1 1)              77.808
15434      (1 0 1 2 1 1 1)              77.806
15435      (0 0 4 6 2 1 1)              77.804
15436      (0 0 4 2 2 2 1)              77.804
15437      (1 0 4 5 2 2 2)              77.802
15438      (0 0 4 2 2 2 1)              77.801
15439      (1 0 2 3 2 2 1)              77.801
15440      (1 0 0 0 2 2 1)              77.801
15441      (0 0 4 6 1 2 1)              77.801
15442      (0 0 4 2 2 2 1)              77.798
15443      (1 0 1 2 1 1 1)              77.797
15444      (1 0 2 3 1 2 1)              77.797
15445      (1 0 4 5 2 2 2)              77.796
15446      (0 0 4 2 2 2 1)              77.795
15447      (1 0 3 1 2 1 2)              77.794
15448      (1 0 3 1 2 1 2)              77.792
15449      (1 0 3 1 2 1 2)              77.789
15450      (1 0 3 1 2 1 2)              77.786
15451      (1 0 4 5 2 2 2)              77.785
15452      (1 0 1 2 1 2 1)              77.785
15453      (1 0 1 2 1 2 1)              77.784
15454      (0 0 4 2 2 2 1)              77.781
15455      (1 0 3 1 2 1 2)              77.779
15456      (0 0 0 4 1 2 0)              77.778
15457      (0 0 4 6 1 2 1)              77.775
15458      (1 0 1 2 1 1 1)              77.773
15459      (0 0 4 2 2 2 1)              77.772
15460      (1 0 3 1 2 1 2)              77.772
15461      (1 0 3 1 2 1 2)              77.770
15462      (1 0 0 0 1 2 1)              77.770
15463      (1 0 2 3 1 0 1)              77.768
15464      (1 0 3 1 2 1 1)              77.767
15465      (0 0 4 2 2 2 1)              77.766
15466      (1 0 1 2 1 1 1)              77.763
15467      (1 0 2 3 1 2 1)              77.762
15468      (1 0 1 2 1 1 1)              77.760
15469      (0 0 4 2 2 2 1)              77.759
15470      (1 0 1 2 1 2 1)              77.758
15471      (0 0 1 2 0 0 1)              77.755
15472      (1 0 2 3 1 0 1)              77.755
15473      (1 0 1 2 1 1 1)              77.753
15474      (1 0 1 2 1 2 1)              77.753
15475      (0 0 4 3 2 1 1)              77.749
15476      (0 0 4 2 2 2 1)              77.747
15477      (1 0 1 2 1 2 1)              77.747
15478      (1 0 2 3 2 1 1)              77.746
15479      (1 0 1 2 1 1 1)              77.744
15480      (0 0 4 2 2 2 1)              77.743
15481      (0 0 4 5 2 1 1)              77.740
15482      (1 0 1 2 1 2 1)              77.739
15483      (1 0 0 0 1 2 0)              77.739
15484      (0 0 4 3 2 1 1)              77.735
15485      (0 0 2 3 1 2 1)              77.734
15486      (1 0 1 2 0 0 1)              77.732
15487      (1 0 2 3 2 1 1)              77.730
15488      (0 0 1 2 1 2 1)              77.727
15489      (1 0 1 2 1 2 1)              77.726
15490      (1 0 2 3 1 0 1)              77.725
15491      (1 0 2 3 1 0 1)              77.724
15492      (0 0 2 3 1 2 1)              77.721
15493      (1 0 1 2 1 1 1)              77.720
15494      (1 0 1 2 0 0 1)              77.719
15495      (1 0 1 2 1 1 1)              77.716
15496      (1 0 4 5 2 2 2)              77.714
15497      (0 0 4 2 2 2 1)              77.713
15498      (1 0 2 3 1 1 1)              77.712
15499      (1 0 2 3 1 2 1)              77.709
15500      (1 0 1 2 1 2 1)              77.709
15501      (1 0 3 1 2 1 2)              77.706
15502      (0 0 4 2 2 2 1)              77.704
15503      (1 0 3 1 2 1 2)              77.703
15504      (1 0 1 2 1 1 1)              77.702
15505      (0 0 1 2 1 1 1)              77.699
15506      (1 0 1 2 1 1 1)              77.697
15507      (1 0 2 3 1 0 1)              77.696
15508      (0 0 2 3 1 2 1)              77.696
15509      (1 0 3 1 2 1 2)              77.693
15510      (1 0 1 2 1 2 1)              77.693
15511      (0 0 4 2 2 2 1)              77.692
15512      (1 0 2 3 2 1 2)              77.689
15513      (1 0 1 2 1 1 1)              77.687
15514      (0 0 4 2 2 2 1)              77.684
15515      (1 0 1 2 0 0 0)              77.681
15516      (0 0 4 2 2 2 1)              77.678
