No         Predictions            Accuracy [%]
16836      (1 0 0 0 1 2 1)              84.377
16837      (1 0 2 6 1 2 1)              84.376
16838      (1 0 0 0 0 0 0)              84.373
16839      (1 0 2 3 0 0 0)              84.370
16840      (1 0 2 3 0 2 0)              84.367
16841      (1 0 4 3 0 2 0)              84.365
16842      (1 0 2 2 1 2 1)              84.365
16843      (1 0 2 3 1 0 1)              84.363
16844      (1 0 1 6 2 2 1)              84.361
16845      (1 0 2 3 1 0 1)              84.360
16846      (1 0 2 5 0 1 0)              84.360
16847      (1 0 3 2 1 1 1)              84.357
16848      (1 0 2 3 0 2 0)              84.355
16849      (1 0 2 3 1 1 1)              84.354
16850      (1 0 0 0 1 2 0)              84.353
16851      (1 0 2 3 1 0 1)              84.352
16852      (1 0 2 6 1 2 1)              84.350
16853      (1 0 0 3 0 0 0)              84.348
16854      (1 0 1 3 1 2 1)              84.346
16855      (1 0 0 0 1 1 1)              84.345
16856      (1 0 2 6 1 2 1)              84.343
16857      (1 0 0 0 0 0 0)              84.340
16858      (1 0 1 0 1 1 1)              84.338
16859      (1 0 2 3 1 2 1)              84.337
16860      (1 0 1 5 1 2 1)              84.336
16861      (1 0 3 2 1 1 1)              84.333
16862      (1 0 3 2 0 0 1)              84.331
16863      (1 0 2 3 0 0 1)              84.329
16864      (1 0 2 3 1 0 1)              84.327
16865      (1 0 2 6 1 1 0)              84.325
16866      (1 0 3 1 1 0 0)              84.323
16867      (1 0 4 0 2 2 1)              84.320
16868      (1 0 1 5 1 1 1)              84.317
16869      (1 0 2 0 2 1 2)              84.314
16870      (1 0 2 3 1 2 1)              84.313
16871      (1 0 2 4 1 1 1)              84.311
16872      (1 0 2 6 1 1 1)              84.311
16873      (1 0 2 3 2 1 2)              84.310
16874      (1 0 3 2 1 1 1)              84.308
16875      (1 0 2 6 1 2 1)              84.306
16876      (1 0 2 3 0 0 0)              84.305
16877      (1 0 2 6 1 2 1)              84.303
16878      (1 0 3 2 2 2 1)              84.301
16879      (1 0 4 0 2 2 1)              84.298
16880      (1 0 1 5 1 2 1)              84.296
16881      (1 0 1 0 1 1 1)              84.294
16882      (1 0 2 2 1 0 1)              84.292
16883      (1 0 1 5 1 1 1)              84.289
16884      (1 0 2 3 2 1 2)              84.289
16885      (1 0 2 6 1 2 1)              84.287
16886      (1 0 2 6 1 2 1)              84.286
16887      (1 0 4 6 1 2 1)              84.285
16888      (1 0 1 5 1 1 1)              84.284
16889      (1 0 2 5 0 2 0)              84.283
16890      (1 0 0 0 1 2 0)              84.282
16891      (1 0 1 5 1 1 1)              84.279
16892      (1 0 1 6 2 2 1)              84.277
16893      (1 0 2 2 0 0 1)              84.276
16894      (1 0 2 3 2 0 2)              84.276
16895      (1 0 4 2 2 1 2)              84.275
16896      (1 0 4 2 1 1 1)              84.272
16897      (1 0 3 1 1 0 0)              84.271
16898      (1 0 2 3 1 0 1)              84.269
16899      (1 0 2 3 1 2 0)              84.268
16900      (1 0 4 2 1 2 1)              84.266
16901      (1 0 0 3 0 0 0)              84.264
16902      (1 0 2 3 1 2 1)              84.263
16903      (1 0 3 2 1 1 1)              84.260
16904      (1 0 2 3 1 2 1)              84.260
16905      (1 0 1 5 1 1 1)              84.257
16906      (1 0 2 3 1 0 1)              84.255
16907      (1 0 2 3 2 2 2)              84.255
16908      (1 0 4 2 1 1 1)              84.252
16909      (1 0 2 3 2 2 1)              84.251
16910      (1 0 2 4 1 1 1)              84.248
16911      (1 0 2 3 1 1 1)              84.247
16912      (1 0 0 0 2 2 1)              84.246
16913      (1 0 4 2 1 2 1)              84.246
16914      (1 0 2 3 1 0 1)              84.244
16915      (1 0 0 0 0 0 0)              84.242
16916      (1 0 2 3 1 0 1)              84.243
16917      (1 0 2 6 1 2 1)              84.241
16918      (1 0 2 3 2 2 1)              84.240
16919      (1 0 1 5 1 2 1)              84.237
16920      (1 0 2 5 0 2 0)              84.236
16921      (1 0 2 3 1 0 2)              84.233
16922      (1 0 4 6 1 2 1)              84.232
16923      (1 0 2 3 0 0 1)              84.230
16924      (1 0 4 6 0 1 0)              84.227
16925      (1 0 0 5 1 0 0)              84.227
16926      (1 0 4 3 1 0 1)              84.224
16927      (1 0 4 2 1 2 1)              84.223
16928      (1 0 2 3 2 2 1)              84.221
16929      (1 0 4 2 2 2 1)              84.220
16930      (1 0 0 0 0 0 0)              84.217
16931      (1 0 4 4 2 1 1)              84.216
16932      (1 0 2 3 1 1 1)              84.215
16933      (1 0 2 3 2 1 2)              84.214
16934      (1 0 2 3 1 2 1)              84.213
16935      (1 0 1 5 1 1 1)              84.210
16936      (1 0 2 3 1 2 1)              84.206
16937      (1 0 2 3 0 2 0)              84.204
16938      (1 0 0 0 1 0 1)              84.204
16939      (1 0 1 0 0 2 0)              84.202
16940      (1 0 2 3 1 2 1)              84.201
16941      (1 0 2 3 1 0 1)              84.199
16942      (1 0 1 5 1 1 1)              84.196
16943      (1 0 2 3 1 1 1)              84.194
16944      (0 0 3 6 0 0 0)              84.191
16945      (1 0 2 3 1 2 1)              84.190
16946      (1 0 1 5 1 1 1)              84.187
16947      (1 0 1 1 1 2 1)              84.186
16948      (1 0 1 5 1 1 1)              84.186
16949      (1 0 2 3 1 1 1)              84.184
16950      (1 0 2 3 0 2 0)              84.182
16951      (1 0 2 3 1 0 1)              84.179
16952      (1 0 4 2 1 1 1)              84.179
16953      (1 0 2 3 1 1 1)              84.178
16954      (1 0 2 3 1 2 1)              84.178
16955      (1 0 2 3 2 1 2)              84.178
16956      (1 0 0 0 2 2 1)              84.177
16957      (1 0 2 6 1 1 1)              84.177
16958      (1 0 2 6 1 2 1)              84.175
16959      (1 0 4 2 2 1 2)              84.175
16960      (1 0 2 3 1 1 1)              84.173
16961      (1 0 1 5 1 2 1)              84.171
16962      (1 0 2 3 1 2 1)              84.170
16963      (1 0 2 5 2 1 1)              84.168
16964      (1 0 1 5 1 1 1)              84.168
16965      (1 0 1 5 1 1 1)              84.165
16966      (1 0 2 3 1 0 1)              84.164
16967      (1 0 0 4 1 2 1)              84.163
16968      (1 0 2 3 1 2 1)              84.162
16969      (1 0 4 6 1 2 1)              84.161
16970      (1 0 2 3 1 2 1)              84.161
16971      (1 0 1 5 1 1 1)              84.157
16972      (1 0 2 2 1 0 1)              84.156
16973      (1 0 2 4 1 1 1)              84.153
16974      (1 0 4 2 2 1 2)              84.152
16975      (1 0 2 5 0 2 0)              84.151
16976      (1 0 1 5 1 1 1)              84.148
16977      (1 0 2 3 1 0 1)              84.146
16978      (1 0 2 3 0 2 0)              84.144
16979      (1 0 0 0 0 0 0)              84.141
16980      (1 0 4 4 2 1 2)              84.138
16981      (1 0 2 3 1 0 1)              84.137
16982      (1 0 0 0 1 1 1)              84.136
16983      (1 0 1 5 1 2 1)              84.135
16984      (1 0 0 0 1 2 1)              84.134
16985      (1 0 4 2 1 2 1)              84.132
16986      (1 0 0 0 1 0 1)              84.132
16987      (1 0 4 6 1 2 1)              84.132
16988      (1 0 2 4 1 1 1)              84.129
16989      (1 0 2 6 1 2 1)              84.127
16990      (1 0 4 3 1 1 1)              84.124
16991      (1 0 4 2 1 2 1)              84.123
16992      (1 0 0 0 0 0 0)              84.122
16993      (1 0 1 5 1 1 1)              84.119
16994      (1 0 2 3 1 0 1)              84.117
16995      (1 0 1 0 1 1 1)              84.115
16996      (1 0 2 3 0 0 0)              84.114
16997      (1 0 2 3 1 1 1)              84.113
16998      (1 0 0 0 0 0 0)              84.111
16999      (1 0 2 3 1 0 1)              84.109
17000      (1 0 2 3 1 2 1)              84.109
17001      (1 0 2 3 1 1 1)              84.107
17002      (1 0 2 5 0 2 0)              84.105
17003      (1 0 0 3 1 1 1)              84.105
17004      (1 0 2 3 0 0 0)              84.106
17005      (1 0 2 3 1 2 1)              84.105
17006      (1 0 2 3 1 2 1)              84.104
17007      (1 0 2 6 1 2 1)              84.102
17008      (1 0 1 5 1 1 1)              84.099
17009      (1 0 2 3 1 1 1)              84.098
17010      (1 0 1 3 2 1 1)              84.096
17011      (1 0 2 3 2 2 2)              84.095
17012      (1 0 4 0 2 2 1)              84.092
17013      (1 0 4 6 0 2 0)              84.090
17014      (1 0 2 6 1 2 1)              84.088
17015      (1 0 0 0 1 2 0)              84.087
17016      (1 0 1 0 1 1 1)              84.085
17017      (1 0 4 0 2 2 1)              84.082
17018      (1 0 2 3 0 0 0)              84.080
17019      (1 0 4 2 1 2 1)              84.078
17020      (1 0 4 0 1 2 1)              84.076
17021      (1 0 2 4 0 0 0)              84.074
17022      (1 0 1 5 1 1 1)              84.071
17023      (1 0 2 3 2 1 2)              84.068
17024      (1 0 2 3 1 2 1)              84.068
17025      (1 0 2 2 1 0 1)              84.066
17026      (1 0 2 6 1 1 0)              84.066
17027      (1 0 2 3 1 2 1)              84.065
17028      (1 0 2 3 1 1 1)              84.062
17029      (1 0 2 3 1 2 1)              84.062
17030      (1 0 3 1 1 1 1)              84.060
17031      (1 0 2 2 1 2 0)              84.059
17032      (1 0 2 3 1 1 1)              84.058
17033      (1 0 2 5 2 1 1)              84.056
17034      (1 0 0 0 0 0 0)              84.054
17035      (1 0 2 6 1 2 1)              84.051
17036      (1 0 4 2 1 2 1)              84.050
17037      (1 0 0 3 1 1 1)              84.049
17038      (1 0 2 3 1 1 1)              84.047
17039      (1 0 2 3 1 1 1)              84.046
17040      (1 0 0 0 0 0 0)              84.043
17041      (1 0 3 2 1 1 1)              84.040
17042      (1 0 1 5 1 1 1)              84.037
17043      (1 0 2 4 1 1 1)              84.034
17044      (1 0 2 3 2 1 2)              84.031
17045      (1 0 2 3 1 2 1)              84.030
17046      (1 0 2 3 1 2 1)              84.030
17047      (1 0 2 6 1 1 0)              84.028
17048      (1 0 0 0 1 2 1)              84.027
17049      (1 0 0 0 0 2 1)              84.027
17050      (1 0 2 3 2 0 2)              84.028
17051      (1 0 2 6 1 2 1)              84.026
17052      (1 0 4 2 1 2 1)              84.024
17053      (1 0 2 3 1 0 1)              84.024
17054      (1 0 2 3 1 0 1)              84.025
17055      (1 0 1 5 1 2 1)              84.023
17056      (1 0 2 3 1 2 1)              84.022
17057      (1 0 2 3 1 0 1)              84.022
17058      (1 0 2 0 2 1 2)              84.019
17059      (1 0 2 3 1 2 1)              84.018
17060      (1 0 2 3 2 1 2)              84.015
17061      (1 0 2 3 1 2 1)              84.014
17062      (1 0 3 2 1 2 1)              84.013
17063      (1 0 2 5 0 0 0)              84.010
17064      (1 0 2 5 2 1 1)              84.009
17065      (1 0 2 3 1 2 1)              84.008
17066      (1 0 2 3 1 2 1)              84.007
17067      (1 0 2 3 1 2 1)              84.007
17068      (1 0 2 3 1 2 1)              84.005
17069      (1 0 2 3 1 2 1)              84.005
17070      (1 0 4 3 1 0 1)              84.003
17071      (1 0 2 6 1 2 1)              84.002
17072      (1 0 1 5 1 1 1)              83.999
17073      (1 0 1 5 1 1 1)              83.995
17074      (1 0 1 5 1 1 1)              83.992
17075      (1 0 2 6 1 1 0)              83.990
17076      (1 0 2 6 1 2 1)              83.988
17077      (1 0 2 3 2 0 2)              83.988
17078      (1 0 2 6 1 1 0)              83.987
17079      (1 0 4 2 0 0 0)              83.983
17080      (1 0 0 0 1 2 0)              83.983
17081      (1 0 2 3 1 0 1)              83.982
17082      (1 0 2 3 1 1 1)              83.980
17083      (1 0 2 3 1 2 1)              83.981
17084      (1 0 2 2 0 1 0)              83.977
17085      (1 0 2 3 1 1 0)              83.976
17086      (1 0 2 3 1 2 0)              83.974
17087      (1 0 0 0 1 0 1)              83.973
17088      (0 1 4 6 1 0 1)              83.969
17089      (1 0 3 2 1 2 1)              83.968
17090      (1 0 2 3 2 1 2)              83.967
17091      (1 0 2 3 1 2 1)              83.966
17092      (1 0 2 6 1 2 1)              83.965
17093      (1 0 4 2 1 2 1)              83.963
17094      (1 0 4 3 1 2 0)              83.962
17095      (1 0 2 2 1 0 1)              83.960
17096      (1 0 4 2 0 0 0)              83.957
17097      (1 0 2 6 1 2 1)              83.956
17098      (1 0 2 3 0 2 0)              83.954
17099      (1 0 2 4 0 0 0)              83.952
17100      (1 0 2 6 1 2 1)              83.950
17101      (1 0 0 3 0 0 0)              83.948
17102      (1 0 1 5 1 1 1)              83.945
17103      (1 0 4 6 1 2 1)              83.945
17104      (1 0 2 4 1 1 1)              83.942
17105      (1 0 4 2 1 2 1)              83.943
17106      (1 0 3 2 1 2 1)              83.941
17107      (1 0 1 5 1 1 1)              83.938
17108      (1 0 2 0 2 1 2)              83.935
17109      (1 0 0 3 1 1 1)              83.935
17110      (1 0 2 3 2 1 2)              83.931
17111      (1 0 2 3 0 2 0)              83.929
17112      (1 0 1 5 1 2 1)              83.928
17113      (1 0 0 0 0 0 0)              83.926
17114      (1 0 2 3 1 1 1)              83.924
17115      (1 0 4 4 2 1 1)              83.924
17116      (1 0 4 6 0 1 0)              83.921
17117      (1 0 1 5 1 1 1)              83.918
17118      (1 0 3 1 1 1 1)              83.916
17119      (1 0 4 4 2 1 1)              83.916
17120      (1 0 2 3 1 1 1)              83.914
17121      (1 0 2 6 1 2 1)              83.912
17122      (1 0 2 3 1 2 1)              83.912
17123      (1 0 0 5 1 1 1)              83.911
17124      (1 0 2 3 1 1 1)              83.909
17125      (1 0 1 5 1 2 1)              83.907
17126      (1 0 2 3 1 2 1)              83.906
17127      (1 0 0 0 1 0 1)              83.905
17128      (1 0 4 6 1 2 1)              83.904
17129      (1 0 2 3 1 0 2)              83.903
17130      (1 0 0 0 1 0 1)              83.903
17131      (1 0 2 3 1 2 1)              83.902
17132      (1 0 2 3 2 1 2)              83.901
17133      (1 0 2 3 1 1 1)              83.900
17134      (1 0 4 4 0 2 0)              83.899
17135      (1 0 2 6 1 2 1)              83.898
17136      (1 0 2 6 1 1 1)              83.896
17137      (1 0 4 2 1 2 1)              83.894
17138      (1 0 2 3 1 2 1)              83.893
17139      (1 0 1 5 1 1 1)              83.890
17140      (1 0 1 0 1 1 1)              83.888
17141      (1 0 2 6 1 2 1)              83.886
17142      (1 0 2 6 1 1 1)              83.886
17143      (1 0 2 0 2 2 1)              83.883
17144      (1 0 1 5 1 1 1)              83.880
17145      (1 0 1 0 1 1 1)              83.877
17146      (1 0 2 3 1 2 1)              83.877
17147      (1 0 0 3 0 0 0)              83.874
17148      (1 0 4 2 1 2 1)              83.873
17149      (1 0 2 3 2 2 2)              83.872
17150      (1 0 1 5 1 1 1)              83.869
17151      (1 0 1 5 0 2 0)              83.866
17152      (1 0 4 4 0 2 0)              83.864
17153      (1 0 2 6 1 2 1)              83.862
17154      (1 0 4 5 2 1 2)              83.861
17155      (1 0 2 5 0 2 0)              83.860
17156      (1 0 4 0 1 2 1)              83.858
17157      (1 0 2 5 1 1 1)              83.857
17158      (1 0 2 3 2 1 2)              83.854
17159      (1 0 2 6 1 2 1)              83.853
17160      (1 0 0 0 1 0 1)              83.853
17161      (1 0 2 3 1 2 1)              83.850
17162      (1 0 2 6 1 2 1)              83.848
17163      (1 0 2 3 2 1 2)              83.848
17164      (1 0 2 3 1 2 1)              83.847
17165      (1 0 2 6 1 2 1)              83.845
17166      (1 0 4 2 1 2 1)              83.844
17167      (1 0 2 2 1 0 1)              83.842
17168      (1 0 2 3 1 1 1)              83.840
17169      (1 0 2 6 1 2 1)              83.837
17170      (1 0 4 2 0 2 0)              83.837
17171      (1 0 0 0 0 0 0)              83.834
17172      (1 0 4 5 2 1 2)              83.833
17173      (1 0 2 3 1 0 1)              83.831
17174      (1 0 2 3 2 1 2)              83.828
17175      (1 0 2 3 2 2 1)              83.826
17176      (1 0 0 1 1 2 1)              83.826
17177      (1 0 2 6 1 2 1)              83.824
17178      (1 0 2 3 1 1 1)              83.823
17179      (1 0 2 5 2 1 1)              83.821
17180      (1 0 2 2 1 0 2)              83.819
17181      (1 0 2 6 1 2 1)              83.819
17182      (1 0 1 5 1 1 1)              83.816
17183      (1 0 1 3 1 0 1)              83.815
17184      (1 0 0 2 2 2 1)              83.812
17185      (1 0 2 3 1 2 1)              83.811
