No         Predictions            Accuracy [%]
13081      (1 0 1 2 1 2 1)              82.316
13082      (1 0 1 2 1 1 1)              82.314
13083      (1 0 1 2 1 1 1)              82.311
13084      (0 0 4 2 2 2 1)              82.310
13085      (1 0 1 2 1 2 1)              82.310
13086      (1 0 1 2 1 2 1)              82.309
13087      (1 0 3 1 2 1 2)              82.307
13088      (0 0 4 2 2 2 1)              82.304
13089      (0 0 4 2 2 2 1)              82.300
13090      (0 0 4 6 0 0 1)              82.297
13091      (1 0 3 1 2 1 2)              82.294
13092      (0 0 4 2 2 2 1)              82.292
13093      (1 0 1 2 1 2 1)              82.291
13094      (1 0 1 2 1 1 1)              82.288
13095      (1 0 3 1 2 1 2)              82.286
13096      (1 0 0 0 1 2 1)              82.285
13097      (0 0 4 2 2 2 1)              82.283
13098      (1 0 2 3 1 0 1)              82.281
13099      (1 0 2 3 1 0 1)              82.279
13100      (1 0 1 2 0 0 1)              82.276
13101      (1 0 3 1 2 1 2)              82.272
13102      (0 0 4 6 2 2 2)              82.270
13103      (1 0 1 2 1 2 1)              82.268
13104      (0 0 1 2 0 0 1)              82.265
13105      (1 0 1 2 1 2 1)              82.265
13106      (0 0 4 2 2 2 1)              82.263
13107      (1 0 1 2 1 2 1)              82.261
13108      (1 0 1 2 1 2 1)              82.259
13109      (1 0 2 3 1 2 1)              82.258
13110      (1 0 1 2 2 2 1)              82.257
13111      (1 0 1 2 1 1 1)              82.255
13112      (0 0 4 5 2 2 1)              82.253
13113      (1 0 2 3 1 2 1)              82.250
13114      (1 0 2 3 2 2 1)              82.251
13115      (1 0 2 3 1 0 1)              82.250
13116      (1 0 1 2 1 2 1)              82.249
13117      (0 0 4 3 2 1 1)              82.244
13118      (1 0 1 2 1 1 1)              82.242
13119      (1 0 1 2 1 1 1)              82.240
13120      (1 0 4 5 2 2 2)              82.239
13121      (1 0 2 3 2 1 2)              82.236
13122      (0 0 1 2 0 0 1)              82.232
13123      (0 0 1 2 0 0 1)              82.228
13124      (1 0 1 2 1 1 1)              82.226
13125      (1 0 1 2 1 1 1)              82.224
13126      (0 0 4 2 2 2 1)              82.222
13127      (0 0 4 2 2 2 1)              82.220
13128      (0 0 4 2 2 2 1)              82.218
13129      (0 0 1 2 1 2 1)              82.215
13130      (0 0 4 2 2 2 1)              82.213
13131      (0 0 4 2 2 2 1)              82.212
13132      (0 0 2 3 1 2 1)              82.207
13133      (0 0 4 2 2 2 1)              82.206
13134      (1 0 1 2 1 1 1)              82.204
13135      (1 0 1 2 1 2 1)              82.202
13136      (0 0 0 0 1 1 1)              82.200
13137      (0 0 4 2 2 2 1)              82.198
13138      (1 0 4 5 2 2 2)              82.197
13139      (1 0 4 5 2 2 2)              82.196
13140      (0 0 4 5 2 1 1)              82.193
13141      (0 0 4 2 2 2 1)              82.191
13142      (1 0 1 2 1 1 1)              82.190
13143      (0 0 4 6 1 2 1)              82.189
13144      (1 0 1 2 1 1 1)              82.187
13145      (1 0 3 1 2 1 2)              82.185
13146      (1 0 3 1 2 1 2)              82.184
13147      (0 0 1 2 1 1 1)              82.180
13148      (1 0 1 2 1 1 1)              82.179
13149      (0 0 4 2 2 2 1)              82.177
13150      (1 0 2 3 1 1 1)              82.175
13151      (0 0 4 3 2 1 1)              82.171
13152      (1 0 0 0 2 2 1)              82.170
13153      (0 0 4 2 2 2 1)              82.167
13154      (1 0 1 2 1 1 1)              82.165
13155      (1 0 1 2 1 2 1)              82.162
13156      (1 0 1 2 1 1 1)              82.161
13157      (1 0 3 1 2 1 2)              82.158
13158      (0 0 4 2 2 2 1)              82.156
13159      (1 0 2 3 1 2 0)              82.153
13160      (0 0 4 2 2 2 1)              82.147
13161      (1 0 3 1 2 1 2)              82.146
13162      (0 0 1 2 1 1 1)              82.143
13163      (0 0 4 5 2 1 1)              82.140
13164      (0 0 4 2 2 2 1)              82.138
13165      (1 0 1 2 1 0 1)              82.136
13166      (1 0 2 3 1 0 1)              82.135
13167      (1 0 1 2 0 0 0)              82.131
13168      (1 0 1 2 1 1 1)              82.129
13169      (0 0 4 2 2 2 1)              82.127
13170      (1 0 3 1 2 1 2)              82.125
13171      (0 0 1 2 1 1 1)              82.120
13172      (1 0 2 3 1 0 1)              82.119
13173      (1 0 1 2 1 1 1)              82.115
13174      (1 0 3 1 2 1 2)              82.113
13175      (0 0 1 2 0 0 1)              82.110
13176      (1 0 0 0 1 1 1)              82.108
13177      (0 0 1 2 2 1 2)              82.104
13178      (0 0 4 5 2 1 1)              82.101
13179      (1 0 3 1 2 1 2)              82.099
13180      (0 0 4 2 2 2 1)              82.096
13181      (0 0 2 3 1 2 1)              82.093
13182      (1 0 1 2 1 1 1)              82.093
13183      (0 0 4 2 2 2 1)              82.092
13184      (0 0 4 5 2 1 1)              82.090
13185      (1 0 3 1 2 1 2)              82.088
13186      (1 0 3 1 2 1 2)              82.086
13187      (1 0 1 2 1 2 1)              82.085
13188      (1 0 2 3 1 2 0)              82.083
13189      (0 0 4 2 2 2 1)              82.082
13190      (1 0 1 2 1 1 1)              82.080
13191      (1 0 1 2 1 2 1)              82.079
13192      (1 0 4 5 2 2 2)              82.078
13193      (0 0 4 2 2 2 1)              82.076
13194      (1 0 2 3 2 1 2)              82.076
13195      (1 0 1 2 1 2 1)              82.075
13196      (1 0 1 2 1 1 1)              82.073
13197      (0 0 2 3 1 2 1)              82.071
13198      (0 0 4 6 1 2 1)              82.069
13199      (1 0 1 2 1 1 1)              82.067
13200      (1 0 1 2 0 0 0)              82.064
13201      (1 0 1 2 1 2 1)              82.062
13202      (0 0 1 2 1 1 1)              82.057
13203      (1 0 3 1 2 1 2)              82.053
13204      (0 0 4 2 2 2 1)              82.052
13205      (1 0 1 2 1 2 1)              82.051
13206      (0 0 4 2 2 2 1)              82.049
13207      (1 0 3 1 2 1 2)              82.046
13208      (1 0 1 2 1 1 1)              82.045
13209      (0 0 4 2 2 2 1)              82.043
13210      (1 0 2 3 2 1 2)              82.040
13211      (1 0 2 3 1 0 1)              82.039
13212      (0 0 1 2 2 1 2)              82.035
13213      (1 0 1 2 1 1 1)              82.033
13214      (1 0 1 2 1 2 1)              82.032
13215      (1 0 1 2 1 2 1)              82.029
13216      (0 0 2 3 1 2 1)              82.029
13217      (1 0 2 3 1 0 1)              82.028
13218      (0 0 4 3 1 1 1)              82.027
13219      (0 0 4 2 2 2 1)              82.025
13220      (1 0 3 1 2 1 2)              82.023
13221      (1 0 2 3 1 0 1)              82.021
13222      (0 0 4 2 2 2 1)              82.019
13223      (1 0 2 3 1 0 1)              82.017
13224      (1 0 1 2 1 1 1)              82.015
13225      (1 0 1 2 1 2 1)              82.014
13226      (1 0 1 2 1 1 1)              82.012
13227      (1 0 1 2 1 1 1)              82.010
13228      (1 0 1 2 1 2 1)              82.009
13229      (1 0 1 2 0 0 1)              82.006
13230      (1 0 1 2 1 1 1)              82.003
13231      (1 0 2 3 1 2 0)              82.001
13232      (0 0 4 2 2 2 1)              82.000
13233      (0 0 1 2 0 0 1)              81.996
13234      (1 0 2 3 2 2 1)              81.997
13235      (1 0 1 2 1 1 1)              81.993
13236      (0 0 1 2 0 0 1)              81.989
13237      (0 0 4 2 2 2 1)              81.987
13238      (1 0 1 2 1 1 1)              81.985
13239      (1 0 1 2 1 2 1)              81.984
13240      (1 0 2 3 2 1 1)              81.982
13241      (1 0 1 2 1 2 1)              81.980
13242      (1 0 2 3 1 0 1)              81.978
13243      (0 0 4 6 1 2 1)              81.976
13244      (0 0 4 2 2 2 1)              81.973
13245      (0 0 4 6 1 2 1)              81.973
13246      (0 0 0 4 1 2 0)              81.972
13247      (1 0 1 2 1 2 1)              81.971
13248      (1 0 2 3 2 1 1)              81.968
13249      (0 0 4 2 2 2 1)              81.966
13250      (0 0 4 6 1 2 1)              81.964
13251      (1 0 1 2 1 1 1)              81.964
13252      (1 0 1 2 1 1 1)              81.961
13253      (1 0 0 0 2 2 1)              81.961
13254      (1 0 1 2 1 2 1)              81.960
13255      (1 0 1 2 1 2 1)              81.957
13256      (1 0 1 2 1 2 1)              81.954
13257      (0 0 2 3 1 2 1)              81.951
13258      (0 0 1 2 1 1 1)              81.946
13259      (0 0 4 2 2 2 1)              81.945
13260      (0 0 4 2 2 2 1)              81.943
13261      (1 0 2 3 1 0 1)              81.943
13262      (1 0 1 2 1 1 1)              81.941
13263      (1 0 2 3 2 1 1)              81.939
13264      (1 0 2 3 1 2 1)              81.937
13265      (1 0 2 3 1 0 1)              81.936
13266      (1 0 3 1 2 1 2)              81.934
13267      (1 0 2 3 2 2 1)              81.935
13268      (1 0 3 1 2 1 2)              81.933
13269      (1 0 2 3 1 0 1)              81.932
13270      (1 0 1 2 1 1 1)              81.929
13271      (1 0 1 2 1 1 1)              81.927
13272      (1 0 1 2 1 1 1)              81.925
13273      (1 0 3 1 2 1 2)              81.922
13274      (1 0 1 2 1 1 1)              81.921
13275      (1 0 2 3 1 0 1)              81.919
13276      (1 0 1 2 1 1 1)              81.917
13277      (0 0 4 3 2 1 1)              81.913
13278      (0 0 4 6 1 2 1)              81.909
13279      (1 0 2 3 1 2 0)              81.906
13280      (1 0 0 0 1 2 0)              81.905
13281      (1 0 1 2 1 2 1)              81.901
13282      (0 0 4 3 2 1 1)              81.897
13283      (0 0 4 6 0 0 1)              81.896
13284      (0 0 4 2 2 2 1)              81.894
13285      (1 0 1 2 1 2 1)              81.893
13286      (0 0 4 5 2 1 1)              81.889
13287      (1 0 2 3 1 2 0)              81.887
13288      (0 0 1 2 0 0 1)              81.883
13289      (1 0 1 2 1 2 1)              81.880
13290      (0 0 1 2 1 1 1)              81.877
13291      (1 0 1 2 1 1 1)              81.875
13292      (0 0 2 3 1 2 1)              81.871
13293      (0 0 4 2 2 2 1)              81.869
13294      (1 0 3 1 2 1 2)              81.867
13295      (0 0 2 3 1 1 1)              81.864
13296      (1 0 2 3 2 1 2)              81.861
13297      (0 0 4 6 1 2 1)              81.859
13298      (1 0 1 2 0 0 0)              81.856
13299      (1 0 4 5 2 2 2)              81.856
13300      (1 0 1 2 1 1 1)              81.852
13301      (1 0 1 2 1 2 1)              81.850
13302      (1 0 4 5 2 2 2)              81.848
13303      (1 0 1 2 1 2 1)              81.847
13304      (1 0 1 2 1 1 1)              81.845
13305      (1 0 1 2 1 2 1)              81.843
13306      (1 0 2 3 2 1 2)              81.839
13307      (0 0 4 2 2 2 1)              81.837
13308      (1 0 1 2 1 2 1)              81.837
13309      (1 0 2 3 1 0 1)              81.835
13310      (0 0 4 2 2 2 1)              81.833
13311      (0 0 1 2 1 1 1)              81.829
13312      (1 0 1 2 0 0 0)              81.825
13313      (1 0 3 1 2 1 2)              81.821
13314      (1 0 3 1 2 1 2)              81.819
13315      (0 0 1 2 1 1 1)              81.814
13316      (1 0 1 2 1 2 1)              81.811
13317      (1 0 3 1 2 1 2)              81.809
13318      (1 0 3 1 2 1 2)              81.808
13319      (1 0 1 2 1 1 1)              81.805
13320      (0 0 4 6 0 0 1)              81.803
13321      (1 0 1 2 1 1 1)              81.799
13322      (1 0 4 5 2 2 2)              81.797
13323      (1 0 1 2 1 1 1)              81.795
13324      (1 0 3 1 2 1 2)              81.793
13325      (0 0 4 5 2 1 1)              81.791
13326      (0 0 4 2 2 2 1)              81.790
13327      (0 0 1 2 1 2 1)              81.787
13328      (0 0 4 3 2 1 1)              81.783
13329      (0 0 4 2 2 2 1)              81.782
13330      (1 0 2 3 2 1 2)              81.779
13331      (1 0 1 2 1 1 1)              81.777
13332      (1 0 1 2 0 0 1)              81.774
13333      (1 0 0 0 1 2 0)              81.771
13334      (0 0 1 2 1 1 1)              81.766
13335      (1 0 1 2 1 1 1)              81.764
13336      (1 0 2 3 1 1 1)              81.762
13337      (0 0 2 3 1 1 1)              81.758
13338      (0 0 1 2 0 0 1)              81.754
13339      (1 0 1 2 1 1 1)              81.750
13340      (0 0 4 6 1 2 1)              81.748
13341      (1 0 1 2 1 1 1)              81.747
13342      (0 0 4 6 0 0 1)              81.745
13343      (0 0 4 2 2 2 1)              81.744
13344      (1 0 1 2 1 1 1)              81.742
13345      (1 0 1 2 1 1 1)              81.740
13346      (1 0 2 3 1 2 0)              81.738
13347      (1 0 4 5 2 2 2)              81.738
13348      (1 0 1 2 1 2 1)              81.737
13349      (1 0 2 3 1 0 1)              81.735
13350      (0 0 2 3 1 2 1)              81.735
13351      (0 0 4 6 1 2 1)              81.731
13352      (0 0 4 6 0 0 1)              81.728
13353      (1 0 1 2 1 1 1)              81.727
13354      (0 0 4 6 0 0 1)              81.725
13355      (1 0 1 2 1 1 1)              81.722
13356      (0 0 4 3 2 1 1)              81.719
13357      (0 0 4 6 2 2 1)              81.716
13358      (0 0 1 2 0 0 1)              81.712
13359      (0 0 4 2 2 2 1)              81.710
13360      (1 0 0 0 2 2 1)              81.710
13361      (1 0 1 2 1 0 1)              81.709
13362      (1 0 3 1 2 1 2)              81.707
13363      (1 0 2 3 1 0 1)              81.705
13364      (1 0 1 2 1 2 1)              81.704
13365      (0 0 4 2 2 2 1)              81.702
13366      (1 0 3 1 2 1 2)              81.699
13367      (1 0 1 2 1 2 1)              81.699
13368      (1 0 2 3 2 1 2)              81.699
13369      (0 0 1 2 1 1 1)              81.696
13370      (1 0 3 1 2 1 2)              81.694
13371      (1 0 1 2 1 2 1)              81.693
13372      (1 0 3 1 2 1 2)              81.692
13373      (1 0 3 1 2 1 2)              81.690
13374      (0 0 4 6 1 2 1)              81.687
13375      (1 0 1 2 1 1 1)              81.685
13376      (1 0 3 1 2 1 2)              81.681
13377      (1 0 1 2 1 2 1)              81.680
13378      (1 0 1 2 1 1 1)              81.678
13379      (1 0 3 1 2 1 2)              81.675
13380      (1 0 2 3 1 0 1)              81.674
13381      (0 0 4 2 2 2 1)              81.672
13382      (0 0 4 2 2 2 1)              81.669
13383      (1 0 1 2 1 1 1)              81.667
13384      (1 0 1 2 1 2 1)              81.666
13385      (1 0 0 0 1 2 0)              81.665
13386      (1 0 1 2 0 0 1)              81.663
13387      (1 0 3 1 2 1 2)              81.661
13388      (0 0 4 6 1 2 1)              81.659
13389      (0 0 0 4 1 2 1)              81.659
13390      (1 0 1 2 0 0 1)              81.657
13391      (1 0 2 3 2 1 2)              81.658
13392      (0 0 1 2 1 1 1)              81.653
13393      (1 0 2 3 2 2 1)              81.653
13394      (1 0 1 2 1 2 1)              81.651
13395      (1 0 4 5 2 2 2)              81.650
13396      (1 0 4 5 2 2 2)              81.650
13397      (1 0 2 3 1 0 1)              81.648
13398      (1 0 3 1 2 1 2)              81.644
13399      (1 0 1 2 1 2 1)              81.642
13400      (1 0 1 2 1 1 1)              81.640
13401      (1 0 1 2 1 1 1)              81.637
13402      (0 0 4 2 2 2 1)              81.635
13403      (1 0 1 2 1 1 1)              81.631
13404      (1 0 2 3 1 2 1)              81.631
13405      (0 0 1 2 0 0 1)              81.627
13406      (0 0 4 2 2 2 1)              81.625
13407      (1 0 1 2 1 1 1)              81.622
13408      (0 0 4 6 1 2 1)              81.619
13409      (1 0 1 2 1 2 1)              81.618
13410      (1 0 1 2 1 2 1)              81.618
13411      (1 0 1 2 1 1 1)              81.616
13412      (0 0 1 2 1 1 1)              81.611
13413      (0 0 2 3 1 2 1)              81.608
13414      (1 0 0 0 1 0 1)              81.608
13415      (1 0 2 3 1 2 0)              81.606
13416      (1 0 1 2 0 0 0)              81.602
13417      (1 0 3 1 2 1 2)              81.598
13418      (1 0 2 3 2 1 2)              81.595
13419      (1 0 1 2 1 0 1)              81.594
13420      (1 0 0 0 1 2 0)              81.593
13421      (1 0 1 2 1 1 1)              81.591
13422      (1 0 1 2 1 1 1)              81.589
13423      (0 1 0 0 2 2 1)              81.587
13424      (1 0 1 2 1 0 1)              81.586
13425      (1 0 4 5 2 2 2)              81.585
13426      (0 0 4 6 0 0 1)              81.583
13427      (1 0 3 1 2 1 2)              81.579
13428      (0 0 1 2 0 0 1)              81.575
13429      (1 0 1 2 1 2 1)              81.574
13430      (1 0 3 1 2 1 2)              81.570
