sample_id,pred_task1,pred_task2,pred_task3,pred_task4,pred_task5,pred_task6,pred_task7
13893,1,0,1,2,0,0,1
13894,1,0,1,2,1,2,1
13895,1,0,3,1,2,1,2
13896,0,0,4,2,2,2,1
13897,0,0,1,2,1,1,1
13898,1,0,1,2,1,1,1
13899,0,0,4,2,2,2,1
13900,1,0,2,3,1,0,1
13901,1,0,1,2,1,1,1
13902,1,0,2,3,1,2,1
13903,1,0,1,2,1,1,1
13904,0,0,1,2,1,1,1
13905,0,0,4,6,1,2,1
13906,1,0,2,3,2,2,1
13907,1,0,3,1,2,1,2
13908,1,0,1,2,1,1,1
13909,1,0,2,3,2,1,2
13910,1,0,2,3,1,0,1
13911,1,0,3,1,2,1,2
13912,1,0,2,3,1,1,1
13913,0,0,4,2,2,2,1
13914,1,0,1,2,1,1,1
13915,1,0,3,1,2,1,2
13916,0,0,4,6,0,0,1
13917,1,0,1,2,0,0,1
13918,1,0,3,1,2,1,2
13919,1,0,1,2,1,2,1
13920,1,0,1,2,1,2,1
13921,0,0,4,2,2,2,1
13922,0,0,4,6,1,2,1
13923,1,0,1,2,1,1,1
13924,1,0,1,2,1,1,1
13925,1,0,1,2,1,1,1
13926,1,0,3,1,2,1,2
13927,1,0,1,2,1,1,1
13928,1,0,4,5,2,2,2
13929,0,0,4,3,2,1,1
13930,0,0,4,5,2,1,1
13931,0,0,4,2,2,2,1
13932,1,0,1,2,1,1,1
13933,1,0,2,3,1,0,1
13934,1,0,1,2,0,0,1
13935,1,0,1,2,1,1,1
13936,1,0,3,1,2,1,2
13937,0,0,4,2,2,2,1
13938,1,0,3,1,2,1,2
13939,0,0,2,3,1,2,1
13940,1,0,0,0,1,2,0
13941,1,0,4,5,2,2,2
13942,1,0,1,2,1,1,1
13943,1,0,3,1,2,1,2
13944,1,0,3,1,2,1,2
13945,0,0,4,2,2,2,1
13946,0,0,4,2,2,2,1
13947,1,0,1,2,1,2,1
13948,0,0,4,2,2,2,1
13949,0,0,4,2,2,2,1
13950,1,0,1,2,1,1,1
13951,1,0,1,2,1,1,1
13952,1,0,0,0,2,2,1
13953,1,0,3,1,2,1,2
13954,1,0,1,2,1,1,1
13955,0,0,4,5,2,1,1
13956,1,0,1,2,1,2,1
13957,1,0,0,0,1,2,0
13958,1,0,1,2,1,2,1
13959,1,0,1,2,1,2,1
13960,1,0,1,2,1,1,1
13961,0,0,4,2,2,2,1
13962,1,0,2,3,1,0,1
13963,1,0,1,2,1,2,1
13964,1,0,1,2,1,2,1
13965,1,0,1,2,1,2,1
13966,0,0,1,2,1,1,1
13967,0,0,4,2,2,2,1
13968,1,0,3,1,2,1,2
13969,0,0,1,2,0,0,1
13970,1,0,1,2,1,2,1
13971,1,0,1,2,1,1,1
13972,0,0,4,2,2,2,1
13973,0,0,4,6,1,1,1
13974,1,0,1,2,1,0,1
13975,1,0,3,1,2,1,2
13976,1,0,1,2,2,2,1
13977,1,0,1,2,1,1,1
13978,1,0,3,1,2,1,2
13979,1,0,1,2,1,2,1
13980,1,0,2,3,1,0,1
13981,1,0,3,1,2,1,2
13982,0,0,4,2,2,2,1
13983,0,0,4,6,1,1,1
13984,0,0,4,2,2,2,1
13985,0,0,4,2,2,2,1
13986,0,0,2,3,1,1,1
13987,0,0,1,2,1,1,1
13988,1,0,1,2,1,1,1
13989,1,0,1,2,1,1,1
13990,0,0,1,2,1,1,1
13991,1,0,4,5,2,2,2
13992,1,0,1,2,1,1,1
13993,0,0,4,5,2,1,1
13994,1,0,3,1,2,1,2
13995,0,0,4,6,1,2,1
13996,0,0,1,2,1,1,1
13997,0,0,4,3,1,1,1
13998,1,0,1,2,1,2,1
13999,0,0,4,6,1,2,1
14000,1,0,1,2,1,2,1
14001,1,0,1,2,1,0,1
14002,1,0,2,3,1,0,1
14003,0,0,1,2,0,0,1
14004,1,0,1,2,1,2,1
14005,1,0,0,0,1,2,1
14006,0,0,4,2,2,2,1
14007,1,0,1,2,0,0,1
14008,0,0,4,2,2,2,1
14009,0,0,4,2,2,2,1
14010,0,0,2,3,2,2,2
14011,1,0,3,1,2,1,2
14012,1,0,0,0,1,2,0
14013,0,0,4,6,1,2,1
14014,0,0,4,2,2,2,1
14015,1,0,1,2,1,1,1
14016,0,0,4,2,2,2,1
14017,1,0,1,2,1,1,1
14018,1,0,2,3,2,1,2
14019,0,0,4,2,1,2,1
14020,0,0,4,6,0,0,1
14021,1,0,1,2,0,0,0
14022,1,0,1,2,1,2,1
14023,1,0,2,3,2,1,2
14024,0,0,1,2,0,0,1
14025,1,0,1,2,1,2,1
14026,1,0,1,2,1,2,1
14027,1,0,3,1,2,1,2
14028,0,0,4,3,2,1,1
14029,1,0,1,2,1,1,1
14030,1,0,2,3,1,0,1
14031,1,0,2,3,1,0,1
14032,0,0,4,2,2,2,1
14033,1,0,4,6,0,0,1
14034,1,0,1,2,0,0,0
14035,0,0,4,6,1,2,1
14036,1,0,1,2,1,2,1
14037,0,0,1,2,1,1,1
14038,1,0,2,3,2,2,1
14039,1,0,0,0,2,2,1
14040,1,0,0,0,2,2,1
14041,1,0,1,2,0,0,1
14042,1,0,1,2,1,1,1
14043,1,0,1,2,1,1,1
14044,1,0,1,2,1,2,1
14045,0,0,4,2,2,2,1
14046,0,0,4,2,2,2,1
14047,1,0,1,2,1,1,1
14048,1,0,1,2,1,1,1
14049,1,0,1,2,1,1,1
14050,1,0,2,3,2,1,2
14051,1,0,3,1,2,1,2
14052,1,0,3,1,2,1,2
14053,0,0,4,2,2,2,1
14054,1,0,2,3,1,0,1
14055,1,0,3,1,2,1,2
14056,0,0,4,3,2,1,1
14057,1,0,1,2,1,2,1
14058,1,0,3,1,2,1,2
14059,1,0,1,2,1,1,1
14060,0,0,4,2,2,2,1
14061,0,0,4,6,1,2,1
14062,0,0,4,2,2,2,1
14063,0,0,4,6,1,2,1
14064,1,0,1,2,1,2,1
14065,1,0,3,1,2,1,2
14066,1,0,4,5,2,2,2
14067,1,0,1,2,1,1,1
14068,1,0,3,1,2,1,2
14069,1,0,1,2,1,1,1
14070,1,0,1,2,1,1,1
14071,1,0,3,1,2,1,2
14072,0,0,4,5,2,1,1
14073,0,0,2,3,1,2,1
14074,1,0,1,2,1,1,1
14075,1,0,1,2,1,1,1
14076,1,0,1,2,1,1,1
14077,1,0,2,3,2,2,1
14078,1,0,1,2,1,1,1
14079,1,0,0,0,1,2,0
14080,1,0,1,2,1,2,1
14081,1,0,3,1,2,1,2
14082,1,0,1,2,0,0,1
14083,1,0,3,1,2,1,2
14084,1,0,1,2,1,2,1
14085,1,0,1,2,2,2,1
14086,0,0,4,2,2,2,1
14087,1,0,2,3,1,2,0
14088,0,0,1,2,0,0,1
14089,1,0,1,2,0,0,1
14090,1,0,1,2,0,0,1
14091,1,0,1,2,1,2,1
14092,0,0,4,2,2,2,1
14093,1,0,1,2,1,1,1
14094,0,0,4,2,2,2,1
14095,1,0,1,2,1,1,1
14096,1,0,3,1,2,1,2
14097,1,0,2,3,2,1,2
14098,1,0,1,2,1,1,1
14099,1,0,3,1,2,1,2
14100,1,0,2,3,2,1,2
14101,1,0,0,0,0,2,1
14102,1,0,3,1,2,1,2
14103,0,0,4,5,2,1,1
14104,0,0,4,2,2,2,1
14105,1,0,3,1,2,1,2
14106,1,0,1,2,0,0,1
14107,1,0,1,2,1,1,1
14108,0,0,4,2,1,2,1
14109,1,0,0,0,2,2,1
14110,1,0,1,2,1,1,1
14111,1,0,2,3,1,2,0
14112,0,0,4,2,2,2,1
14113,1,0,1,2,0,0,0
14114,1,0,2,3,1,0,1
14115,1,0,1,2,1,1,1
14116,1,0,1,2,1,2,0
14117,0,0,1,2,0,0,1
14118,0,0,4,3,2,1,1
14119,0,0,1,2,1,1,1
14120,0,0,2,3,1,2,1
14121,1,0,2,3,1,0,1
14122,1,0,1,2,1,2,1
14123,1,0,1,2,1,2,1
14124,1,0,1,2,1,1,1
14125,0,0,4,2,2,2,1
14126,1,0,3,1,2,1,2
14127,1,0,2,3,1,0,1
14128,1,0,2,3,2,1,2
14129,0,0,4,5,2,1,1
14130,1,0,1,2,1,1,1
14131,1,0,2,3,1,2,0
14132,1,0,2,3,1,0,1
14133,0,0,4,2,2,2,1
14134,1,0,1,2,1,2,1
14135,0,0,4,2,2,2,1
14136,1,0,1,2,1,2,1
14137,1,0,3,1,2,1,2
14138,1,0,3,1,2,1,2
14139,1,0,3,1,2,1,2
14140,1,0,2,3,2,1,2
14141,1,0,1,2,1,1,1
14142,1,0,1,2,1,1,1
14143,1,0,1,2,1,1,1
14144,0,0,4,2,2,2,1
14145,1,0,1,2,1,2,1
14146,1,0,1,2,1,2,1
14147,1,0,1,2,1,1,1
14148,0,0,4,3,2,1,1
14149,0,0,4,6,1,2,1
14150,0,0,4,3,2,1,1
14151,1,0,1,2,0,2,0
14152,1,0,2,3,0,0,0
14153,1,0,3,1,2,1,2
14154,0,0,1,2,1,1,1
14155,1,0,2,3,2,1,1
14156,0,0,4,3,2,1,1
14157,1,0,1,2,1,1,1
14158,1,0,1,2,1,2,1
14159,1,0,1,2,1,2,1
14160,0,0,1,2,1,1,1
14161,0,0,4,3,2,1,1
14162,1,0,3,1,2,1,2
14163,1,0,1,2,1,1,1
14164,1,0,1,2,1,1,1
14165,0,0,4,2,2,2,1
14166,0,0,2,3,2,2,0
14167,1,0,2,3,1,0,1
14168,1,0,4,5,2,2,2
14169,1,0,1,2,1,1,1
14170,1,0,1,2,0,0,0
14171,1,0,2,3,1,0,1
14172,1,0,3,1,2,1,2
14173,0,0,4,2,2,2,1
14174,0,0,4,2,2,2,1
14175,1,0,1,2,1,1,1
14176,1,0,1,2,1,2,1
14177,0,0,4,6,1,2,1
14178,0,0,4,3,2,1,1
14179,1,0,1,2,1,1,1
14180,1,0,3,1,2,1,2
14181,0,0,4,2,2,2,1
14182,1,0,2,3,1,0,1
14183,1,0,2,3,1,0,1
14184,1,0,3,1,2,1,2
14185,1,0,1,2,1,2,1
14186,0,0,1,2,1,1,1
14187,0,0,1,2,1,2,1
14188,1,0,1,2,1,2,1
14189,0,0,4,3,2,1,1
14190,1,0,3,1,2,1,2
14191,1,0,4,5,2,2,2
14192,0,0,4,5,2,1,1
14193,1,0,3,1,2,1,2
14194,1,0,1,2,1,1,1
14195,0,0,4,2,2,2,1
14196,0,0,4,2,2,2,1
14197,1,0,2,3,1,0,1
14198,0,0,2,3,1,2,1
14199,1,0,2,3,1,0,1
14200,1,0,3,1,2,1,2
14201,1,0,3,1,2,1,2
14202,0,1,4,6,0,0,1
14203,1,0,1,2,1,2,1
14204,1,0,0,0,0,0,0
14205,1,0,1,2,1,1,1
14206,0,0,4,2,2,2,1
14207,0,0,1,2,1,1,0
14208,1,0,2,3,2,2,1
14209,1,0,1,2,1,1,1
14210,0,0,4,2,2,2,1
14211,1,0,1,2,1,1,1
14212,0,0,4,2,2,2,1
14213,0,0,4,2,2,2,1
14214,1,0,3,1,2,1,2
14215,1,0,1,2,1,1,1
14216,1,0,0,0,2,2,1
14217,0,0,1,2,0,0,1
14218,1,0,2,3,2,1,2
14219,0,0,1,2,1,1,1
14220,1,0,1,2,1,1,1
14221,0,0,4,6,1,2,1
14222,1,0,1,2,1,2,1
14223,1,0,1,2,1,1,1
14224,0,0,4,2,2,2,1
14225,1,0,2,3,2,1,2
14226,1,0,1,2,1,1,1
14227,1,0,3,1,2,1,2
14228,1,0,2,3,2,2,1
14229,0,0,4,6,2,2,1
14230,1,0,2,3,1,2,1
14231,0,0,4,2,2,2,1
14232,0,0,4,2,2,2,1
14233,0,0,4,3,2,1,1
14234,1,0,1,2,1,1,1
14235,1,0,0,0,1,1,1
14236,1,0,2,3,2,1,2
14237,1,0,2,3,1,0,1
14238,0,0,4,5,2,1,1
14239,1,0,1,2,1,1,1
14240,0,0,4,3,2,1,1
14241,0,0,2,3,2,0,2
14242,0,0,4,2,2,2,1
14243,1,0,1,2,1,1,1
14244,0,0,4,6,1,1,1
14245,1,0,2,3,1,2,0
14246,1,0,1,2,1,2,1
14247,1,0,1,2,1,1,1
14248,1,0,1,2,1,1,1
14249,1,0,3,1,2,1,2
14250,1,0,3,1,2,1,2
14251,1,0,1,2,0,0,1
14252,1,0,1,2,1,2,1
14253,0,0,4,3,2,1,1
14254,0,0,4,2,2,2,1
14255,0,0,4,6,1,2,1
14256,0,0,4,2,2,2,1
14257,0,0,4,6,1,2,1
14258,0,0,0,4,1,2,0
14259,0,0,4,2,2,2,1
14260,1,0,2,3,1,0,1
14261,0,0,4,5,2,1,1
14262,0,0,1,2,1,1,1
14263,1,0,1,2,1,2,1
14264,0,0,1,2,0,0,1
14265,1,0,2,3,2,1,2
14266,1,0,1,2,1,1,1
14267,1,0,2,3,1,2,1
14268,1,0,1,2,1,1,1
14269,1,0,1,2,1,2,1
14270,1,0,3,1,2,1,2
14271,0,0,4,6,2,2,1
14272,1,0,1,2,1,2,1
14273,0,0,4,2,2,2,1
14274,0,0,4,6,1,2,1
14275,1,0,1,2,1,1,1
14276,1,0,3,1,2,1,2
14277,1,0,1,2,1,1,1
14278,0,0,4,3,1,1,1
14279,1,0,1,2,0,0,1
14280,0,0,4,6,0,0,1
14281,0,0,4,2,2,2,1
14282,0,0,1,2,0,0,1
14283,1,0,3,1,2,1,2
14284,1,0,2,3,1,0,1
14285,1,0,2,3,1,0,1
14286,1,0,1,2,1,1,1
14287,1,0,2,3,2,1,2
14288,1,0,1,2,1,2,1
14289,0,0,4,2,2,2,1
14290,1,0,1,2,1,1,1
14291,1,0,2,3,1,0,1
14292,0,0,0,4,1,2,0
14293,1,0,1,2,1,1,1
14294,1,0,1,2,1,2,1
14295,1,0,3,1,2,1,2
14296,1,0,1,2,1,2,1
14297,0,0,4,3,2,1,1
14298,1,0,1,2,1,2,1
14299,1,0,1,2,1,1,1
14300,1,0,3,1,2,1,2
14301,0,0,4,2,2,2,1
14302,0,0,0,4,0,1,0
14303,0,0,4,2,2,2,1
14304,1,0,1,2,1,1,1
14305,1,0,1,2,1,2,1
14306,0,1,4,6,0,0,1
14307,1,0,3,1,2,1,2
14308,0,0,1,2,0,0,1
14309,1,0,1,2,1,1,1
14310,0,0,4,2,2,2,1
14311,0,0,4,2,2,2,1
14312,1,0,2,3,1,0,1
14313,0,0,4,3,2,1,1
14314,1,0,3,1,2,1,2
14315,1,0,1,2,0,0,1
14316,0,0,4,3,2,1,1
14317,0,0,4,2,2,2,1
14318,0,0,2,3,2,0,2
14319,0,0,4,2,2,2,1
14320,1,0,1,2,1,2,1
14321,0,0,2,3,1,2,1
14322,0,0,2,3,1,2,1
14323,1,0,3,1,2,1,2
14324,1,0,1,2,0,0,0
14325,1,0,2,3,2,2,1
14326,1,0,1,2,1,2,1
14327,1,0,3,1,2,1,2
14328,1,0,1,2,1,1,1
14329,0,0,4,6,1,2,1
14330,1,0,1,2,1,1,1
14331,1,0,1,2,1,1,1
14332,1,0,1,2,1,1,1
14333,1,0,4,5,2,2,2
14334,1,0,3,1,2,1,2
14335,0,0,1,2,1,1,1
14336,1,0,1,2,1,1,1
14337,0,0,1,2,0,0,1
14338,1,0,1,2,0,0,1
14339,1,0,1,2,1,2,1
14340,0,0,4,3,1,1,1
14341,1,0,2,3,1,0,1
14342,1,0,1,2,1,1,1
14343,1,0,1,2,1,2,1
14344,1,0,1,2,1,1,1
14345,1,0,1,2,2,2,1
14346,0,0,1,2,0,0,1
14347,1,0,1,2,0,0,0
14348,0,0,4,2,2,2,1
14349,1,0,1,2,1,2,1
14350,1,0,1,2,1,1,1
14351,1,0,1,2,0,0,1
14352,0,0,4,6,0,0,1
14353,1,0,1,2,1,2,1
14354,1,0,2,3,1,2,0
14355,1,0,0,0,0,1,1
14356,1,0,3,1,2,1,2
14357,1,0,1,2,1,1,1
14358,1,0,1,2,1,1,1
14359,1,0,2,3,1,2,1
14360,1,0,0,0,2,2,1
14361,0,0,4,2,2,2,1
14362,1,0,1,2,1,0,1
14363,1,0,2,3,1,0,1
14364,1,0,2,3,1,0,1
14365,0,0,4,2,2,2,1
14366,1,0,3,1,2,1,2
14367,1,0,1,2,1,1,1
14368,1,0,1,2,1,2,1
14369,1,0,1,2,1,1,1
14370,1,0,1,2,1,1,1
14371,1,0,1,2,1,2,1
14372,1,0,1,2,1,2,1
14373,0,0,1,2,1,2,1
14374,0,0,1,2,1,2,1
14375,1,0,1,2,0,0,0
14376,1,0,1,2,1,2,1
14377,1,0,1,2,1,1,1
14378,1,0,2,3,2,1,2
14379,0,0,4,6,0,0,1
14380,1,0,1,2,1,1,1
14381,1,0,1,2,1,1,1
14382,0,0,4,2,2,2,1
14383,1,0,1,2,1,2,1
14384,0,0,4,3,2,1,1
14385,1,0,0,0,2,2,1
14386,1,0,3,1,2,1,2
14387,1,0,2,3,2,2,1
14388,1,0,1,2,0,0,1
14389,1,0,1,2,1,1,1
14390,1,0,2,3,2,2,1
14391,1,0,2,3,1,0,1
14392,1,0,3,1,2,1,2
14393,1,0,1,2,0,0,1
14394,1,0,3,1,2,1,2
14395,1,0,1,2,1,2,1
14396,1,0,1,2,2,2,1
14397,0,0,4,2,2,2,1
14398,1,0,0,0,0,0,0
14399,1,0,0,0,1,2,0
14400,1,0,1,2,1,1,1
14401,0,0,1,2,2,1,2
14402,1,0,1,2,1,1,1
14403,1,0,1,2,1,1,1
14404,1,0,1,2,1,2,1
14405,0,0,2,3,1,2,1
14406,1,0,0,0,1,2,0
14407,0,0,2,3,1,2,1
14408,1,0,3,1,2,1,2
14409,0,0,4,2,2,2,1
14410,0,0,4,2,2,2,1
14411,1,0,1,2,1,1,1
14412,1,0,4,5,2,2,2
14413,1,0,1,2,1,1,1
14414,1,0,3,1,2,1,2
14415,0,0,1,2,1,2,1
14416,1,0,1,2,1,2,1
14417,0,0,2,3,1,2,1
14418,1,0,4,5,2,2,2
14419,1,0,1,2,1,2,1
14420,0,0,1,2,0,0,1
14421,1,0,2,3,1,2,0
14422,1,0,2,3,1,0,1
14423,0,0,4,2,2,2,1
14424,0,0,4,6,1,1,1
14425,1,0,1,2,1,2,1
14426,0,0,4,5,2,1,1
14427,1,0,0,0,2,2,1
14428,0,0,4,2,2,2,1
14429,1,0,1,2,1,2,1
14430,0,0,1,2,2,2,1
14431,1,0,2,3,1,0,1
14432,0,0,4,2,2,2,1
14433,1,0,0,0,1,2,1
14434,1,0,1,2,1,1,1
14435,0,0,4,6,1,1,1
14436,0,0,4,2,2,2,1
14437,0,0,1,2,0,0,1
14438,1,0,3,1,2,1,2
14439,1,0,1,2,0,0,1
14440,1,0,1,2,1,1,1
14441,1,0,3,1,2,1,2
14442,1,0,2,3,2,1,2
14443,0,0,1,2,1,1,1
14444,1,0,4,5,2,2,2
14445,0,0,1,2,1,1,1
14446,1,0,3,1,2,1,2
14447,1,0,1,2,1,1,1
14448,0,0,4,2,2,2,1
14449,1,0,1,2,1,1,1
14450,1,0,1,2,0,0,0
14451,1,0,1,2,1,2,1
14452,0,0,4,5,2,1,1
14453,0,0,4,6,0,0,1
14454,1,0,1,2,1,1,1
14455,1,0,1,2,1,2,1
14456,0,0,4,2,2,2,1
14457,0,0,1,2,1,1,1
14458,1,0,1,2,1,1,1
14459,1,0,1,2,1,2,1
14460,0,0,1,2,1,1,1
14461,0,0,2,3,2,2,0
14462,0,0,4,6,1,2,1
14463,1,0,1,2,0,0,0
14464,0,0,1,2,1,1,1
14465,1,0,1,2,0,0,1
14466,0,0,1,2,1,1,1
14467,0,0,4,2,2,2,1
14468,1,0,1,2,1,1,1
14469,1,0,2,3,2,1,1
14470,1,0,1,2,1,1,1
14471,0,0,4,2,2,2,1
14472,0,0,2,3,1,2,1
14473,0,0,4,6,1,2,1
14474,1,0,1,2,1,2,1
14475,0,0,1,2,0,0,1
14476,0,0,2,3,1,2,1
14477,0,0,1,2,0,0,1
14478,1,0,2,3,1,0,1
14479,0,0,4,2,2,2,1
14480,1,0,2,3,1,0,1
14481,1,0,0,0,1,2,0
14482,1,0,1,2,1,2,1
14483,1,0,1,2,1,1,1
14484,1,0,2,3,1,0,1
14485,1,0,0,0,1,2,1
14486,1,0,1,2,1,1,1
14487,0,0,4,6,1,2,1
14488,1,0,2,3,1,0,1
14489,0,0,4,2,2,2,1
14490,1,0,1,2,1,1,1
14491,1,0,1,2,1,2,1
14492,0,0,1,2,1,1,1
14493,1,0,1,2,1,2,1
14494,1,0,3,1,2,1,2
14495,1,0,1,2,0,0,1
14496,1,0,1,2,0,0,0
14497,0,0,4,5,2,1,1
14498,0,0,2,3,1,2,1
14499,0,0,4,3,2,1,1
14500,1,0,3,1,2,1,2
14501,0,0,4,6,0,0,1
14502,0,0,4,2,2,2,1
14503,1,0,1,2,2,2,1
14504,1,0,2,3,2,2,1
14505,1,0,2,3,2,2,1
14506,1,0,1,2,1,1,1
14507,1,0,1,2,1,2,1
14508,0,0,4,5,2,1,1
14509,1,0,1,2,1,1,1
14510,1,0,1,2,1,1,1
14511,0,0,4,2,2,2,1
14512,0,0,4,6,1,1,1
14513,1,0,2,3,1,0,1
14514,1,0,1,2,1,2,1
14515,1,0,2,3,2,2,1
14516,0,0,4,5,2,1,1
14517,1,0,1,2,1,2,1
14518,1,0,1,2,1,2,1
14519,1,0,2,3,1,0,1
14520,0,0,1,2,2,2,1
14521,1,0,1,2,1,1,1
14522,1,0,1,2,0,0,1
14523,1,0,3,1,2,1,2
14524,1,0,1,2,1,2,1
14525,0,0,4,2,2,2,1
14526,1,0,1,2,1,2,1
14527,0,0,2,3,1,2,1
14528,1,0,3,1,2,1,2
14529,1,0,1,2,1,2,1
14530,1,0,2,3,1,0,1
14531,1,0,1,2,1,1,1
14532,1,0,2,3,2,1,2
14533,0,0,1,2,0,0,1
14534,1,0,1,2,1,2,1
14535,0,0,1,2,0,0,1
14536,1,0,1,2,1,1,1
14537,0,0,2,3,2,2,2
14538,1,0,3,1,2,1,2
14539,0,0,2,3,2,2,2
14540,0,0,4,2,2,2,1
14541,1,0,2,3,1,0,1
14542,1,0,4,5,2,2,2
14543,0,0,2,3,1,2,1
14544,1,0,2,3,1,0,1
14545,0,0,4,2,2,2,1
14546,0,0,2,3,1,2,1
14547,1,0,1,2,1,1,1
14548,1,0,1,2,1,1,1
14549,1,0,1,2,1,2,1
14550,1,0,3,1,2,1,2
14551,0,0,4,2,2,2,1
14552,1,0,1,2,0,0,1
14553,1,0,1,2,0,0,1
14554,0,0,0,4,1,2,0
14555,1,0,3,1,2,1,2
14556,1,0,1,2,0,0,1
14557,1,0,4,5,2,2,2
14558,1,0,4,5,2,2,2
14559,1,0,2,3,1,0,1
14560,1,0,2,3,1,2,1
14561,1,0,3,1,2,1,2
14562,1,0,1,2,0,0,1
14563,1,0,3,1,2,1,2
14564,0,0,4,5,2,1,1
14565,0,0,4,2,2,2,1
14566,1,0,4,5,2,2,2
14567,0,0,4,2,2,2,1
14568,1,0,1,2,0,0,1
14569,1,0,1,2,1,1,1
14570,1,0,2,3,2,1,2
14571,1,0,0,0,2,2,1
14572,0,0,4,3,2,1,1
14573,1,0,1,2,1,2,1
14574,1,0,0,0,2,2,1
14575,1,0,1,2,1,1,1
14576,0,0,4,6,1,2,1
14577,0,0,4,6,0,0,1
14578,1,0,2,3,1,2,0
14579,0,0,4,5,2,1,1
14580,1,0,3,1,2,1,2
14581,1,0,1,2,1,1,1
14582,0,0,4,2,2,2,1
14583,1,0,1,2,1,1,1
14584,1,0,2,3,2,1,1
14585,0,0,2,3,1,2,1
14586,1,0,1,2,1,1,1
14587,0,0,1,2,0,0,1
14588,0,0,4,5,2,1,1
14589,1,0,1,2,1,1,1
14590,0,0,2,3,1,2,1
14591,1,0,1,2,0,0,1
14592,1,0,1,2,1,1,1
14593,0,0,4,2,2,2,1
14594,1,0,2,3,2,2,1
14595,1,0,1,2,1,2,1
14596,1,0,3,1,1,2,1
14597,0,0,1,2,1,1,1
14598,0,0,0,4,1,1,1
14599,1,0,0,0,1,1,1
14600,1,0,1,2,2,2,1
14601,1,0,0,0,1,2,1
14602,1,0,1,2,0,0,1
14603,0,0,4,3,2,1,1
14604,0,0,4,5,2,1,1
14605,0,0,4,2,2,2,1
14606,1,0,1,2,1,2,1
14607,1,0,1,2,1,1,1
14608,1,0,1,2,1,1,1
14609,0,0,0,4,0,1,0
14610,1,0,1,2,1,1,1
14611,1,0,3,1,2,1,2
14612,0,0,4,6,1,2,1
14613,1,0,3,1,2,1,2
14614,0,0,1,2,0,0,1
14615,1,0,1,2,1,2,1
14616,1,0,1,2,1,2,1
14617,1,0,4,5,2,2,2
14618,0,0,4,6,1,2,1
14619,0,0,4,2,2,2,1
14620,1,0,2,3,1,2,1
14621,0,0,4,6,2,1,1
14622,1,0,3,1,2,1,2
14623,1,0,1,2,1,2,1
14624,1,0,2,3,2,1,2
14625,0,0,4,3,2,1,1
14626,1,0,2,3,1,0,1
14627,0,0,2,3,1,2,1
14628,1,0,1,2,1,1,1
14629,0,0,4,5,2,1,1
14630,1,0,1,2,1,2,1
14631,1,0,1,2,1,2,1
14632,1,0,1,2,1,1,1
14633,1,0,3,1,2,1,2
14634,1,0,3,1,2,1,2
14635,1,0,0,0,1,2,1
14636,1,0,2,3,1,0,1
14637,1,0,2,3,1,2,0
14638,1,0,3,1,2,1,2
14639,1,0,2,3,1,0,1
14640,0,0,2,3,1,2,1
14641,1,0,3,1,2,1,2
14642,1,0,2,3,2,1,2
14643,1,0,2,3,0,0,0
14644,1,0,1,2,1,2,1
14645,1,0,1,2,1,1,1
14646,0,0,4,3,2,1,1
14647,1,0,1,2,0,0,1
14648,1,0,2,3,2,1,1
14649,1,0,0,0,1,2,1
14650,0,0,4,2,2,2,1
14651,0,0,4,6,1,2,1
14652,1,0,1,2,1,1,1
14653,1,0,1,2,1,2,1
14654,1,0,1,2,1,2,1
14655,0,0,1,2,0,0,1
14656,1,0,1,2,1,2,1
14657,0,0,4,2,2,2,1
14658,1,0,2,3,1,0,1
14659,1,0,1,2,1,2,1
14660,1,0,1,2,1,1,1
14661,1,0,2,3,1,2,1
14662,1,0,3,1,2,1,2
14663,1,0,2,3,1,0,1
14664,0,1,4,6,0,0,1
14665,0,0,1,2,0,0,1
14666,1,0,1,2,1,2,1
14667,0,0,4,6,2,2,1
14668,0,0,4,3,2,1,1
14669,1,0,1,2,0,0,1
14670,1,0,1,2,1,1,1
14671,1,0,1,2,1,2,1
14672,1,0,1,2,1,1,1
14673,1,0,2,3,1,2,0
14674,0,0,4,2,2,2,1
14675,1,0,1,2,1,1,1
14676,0,0,4,2,2,2,1
14677,1,0,1,2,1,2,1
14678,1,0,0,0,2,2,1
14679,1,0,1,2,1,1,1
14680,1,0,1,2,1,1,1
14681,1,0,1,2,1,1,1
14682,1,0,3,1,2,1,2
14683,1,0,1,2,1,1,1
14684,1,0,1,2,1,1,1
14685,1,0,3,1,2,1,2
14686,1,0,3,1,2,1,2
14687,0,0,4,2,2,2,1
14688,0,0,4,2,2,2,1
14689,1,0,3,1,2,1,2
14690,0,0,4,2,2,2,1
14691,0,0,4,2,2,2,1
14692,1,0,1,2,0,0,1
14693,1,0,1,2,1,2,1
14694,1,0,1,2,1,1,1
14695,0,0,4,2,2,2,1
14696,1,0,1,2,1,2,1
14697,0,0,1,2,0,0,1
14698,0,0,4,2,2,2,1
14699,1,0,1,2,1,1,1
14700,0,0,4,3,2,1,1
14701,1,0,3,1,2,1,2
14702,1,0,3,1,2,1,2
14703,0,0,2,3,1,2,1
14704,1,0,1,2,1,1,1
14705,1,0,2,3,2,1,1
14706,0,0,4,2,2,2,1
14707,1,0,1,2,0,0,0
14708,1,0,2,3,1,0,1
14709,1,0,2,3,1,0,1
14710,1,0,2,3,2,1,2
14711,0,0,4,2,2,2,1
14712,1,0,1,2,1,0,1
